1_id	1_span	1_anno_tok:abbrev	1_anno_tok:gloss	1_anno_tok:mftb_lem	1_anno_tok:mftb_pos	1_anno_tok:pos	1_anno_tok:tt_lem	1_anno_tok:tt_pos	2_id	2_span	2_anno_tok:gloss	2_anno_tok:mftb_lem	2_anno_tok:mftb_pos
8845465	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8845466	oke	'NULL'	'NULL'	'NULL'
8846162	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8846163	oke	'NULL'	'NULL'	'NULL'
8847119	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8847120	oke	'NULL'	'NULL'	'NULL'
8847280	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8847281	oke	'NULL'	'NULL'	'NULL'
8848246	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8848247	oke	'NULL'	'NULL'	'NULL'
8848348	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8848349	oke	'NULL'	'NULL'	'NULL'
8849530	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8849531	okay	'NULL'	'NULL'	'NULL'
8850650	Oh	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8850651	okay	'NULL'	'NULL'	'NULL'
8861572	redactedQ7tokens25characters	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8861574	oki	'NULL'	'NULL'	'NULL'
8862155	shias	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8862157	oke	'NULL'	'NULL'	'NULL'
8862203	ole	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8862205	oke	'NULL'	'NULL'	'NULL'
8862211	aha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8862212	oke	'NULL'	'NULL'	'NULL'
8862237	rette	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8862239	oke	'NULL'	'NULL'	'NULL'
8862246	haha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8862248	oke	'NULL'	'NULL'	'NULL'
8862620	wers	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8862621	oke	'NULL'	'NULL'	'NULL'
8862646	weiss	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8862648	okee	'NULL'	'NULL'	'NULL'
8863046	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8863047	oke	'NULL'	'NULL'	'NULL'
8863085	?	'NULL'	?	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8863087	oke	'NULL'	'NULL'	'NULL'
8863122	chömet	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8863124	oki	'NULL'	'NULL'	'NULL'
8863193	ja	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8863194	oke	'NULL'	'NULL'	'NULL'
8864762	ja	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8864763	oke	'NULL'	'NULL'	'NULL'
8865319	dehei	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8865321	oke	'NULL'	'NULL'	'NULL'
8866169	ss	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8866171	oke	'NULL'	'NULL'	'NULL'
8866171	oke	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8866173	oke	'NULL'	'NULL'	'NULL'
8866173	oke	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8866175	oke	'NULL'	'NULL'	'NULL'
8866815	hmmm	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8866817	oke	'NULL'	'NULL'	'NULL'
8867368	ahh	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8867370	oke	'NULL'	'NULL'	'NULL'
8867602	bleri	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8867604	oke	'NULL'	'NULL'	'NULL'
8867690	ish	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8867691	oke	'NULL'	'NULL'	'NULL'
8868790	blibe	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8868792	okay	'NULL'	'NULL'	'NULL'
8869005	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8869006	oke	'NULL'	'NULL'	'NULL'
8869928	ahahhaha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8869930	oki	'NULL'	'NULL'	'NULL'
8870225	warte	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8870227	oki	'NULL'	'NULL'	'NULL'
8870285	ih	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8870287	oke	'NULL'	'NULL'	'NULL'
8870347	aahahahahah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8870349	okee	'NULL'	'NULL'	'NULL'
8870383	hahahaha	'NULL'	hahahaha	*hahahaha	ET	'NULL'	'NULL'	'NULL'	8870385	oke	'NULL'	'NULL'	'NULL'
8870450	vorne	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8870452	oke	'NULL'	'NULL'	'NULL'
8871843	:D	'NULL'	:D	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8871845	oke	'NULL'	'NULL'	'NULL'
8871868	ANNE	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8871870	oke	'NULL'	'NULL'	'NULL'
8872111	ok	'NULL'	_UNGLOSSED_	'NULL'	'NULL'	'NULL'	ok	NOM	8872113	oke	'NULL'	'NULL'	'NULL'
8872384	:(	'NULL'	:(	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8872386	oke	'NULL'	'NULL'	'NULL'
8872397	sho	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8872398	oke	'NULL'	'NULL'	'NULL'
8872438	*	'NULL'	*	-	PONCT	PUN	'NULL'	'NULL'	8872440	oke	'NULL'	'NULL'	'NULL'
8872753	luege	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8872755	oki	'NULL'	'NULL'	'NULL'
8872993	besheid	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8872995	oki	'NULL'	'NULL'	'NULL'
8873208	emojiQsmirkingFace	'NULL'	emojiQsmirkingFace	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8873210	oke	'NULL'	'NULL'	'NULL'
8873559	:3	'NULL'	:3	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8873561	oke	'NULL'	'NULL'	'NULL'
8873756	wc	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8873758	oke	'NULL'	'NULL'	'NULL'
8874100	ahahaha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8874102	oke	'NULL'	'NULL'	'NULL'
8874129	ahahhaha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8874131	oke	'NULL'	'NULL'	'NULL'
8874201	hahaha	'NULL'	hahaha	*hahaha	ET	'NULL'	'NULL'	'NULL'	8874203	oke	'NULL'	'NULL'	'NULL'
8875021	ja	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8875022	oke	'NULL'	'NULL'	'NULL'
8878469	brooo	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8878471	oke	'NULL'	'NULL'	'NULL'
8878582	haha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8878583	oke	'NULL'	'NULL'	'NULL'
8879604	hahaha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8879606	oke	'NULL'	'NULL'	'NULL'
8879606	oke	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8879607	oke	'NULL'	'NULL'	'NULL'
8879717	wart	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8879719	oki	'NULL'	'NULL'	'NULL'
8879935	xi	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8879937	oke	'NULL'	'NULL'	'NULL'
8880721	ahh	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8880722	oke	'NULL'	'NULL'	'NULL'
8880845	WTF	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8880847	oke	'NULL'	'NULL'	'NULL'
8881232	amerke	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8881234	oke	'NULL'	'NULL'	'NULL'
8881801	so	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8881803	oke	'NULL'	'NULL'	'NULL'
8882832	sorry	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8882834	oke	'NULL'	'NULL'	'NULL'
8883024	"	'NULL'	"	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8883025	oke	'NULL'	'NULL'	'NULL'
8883032	ghört	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8883034	oke	'NULL'	'NULL'	'NULL'
8883040	grad	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8883041	oke	'NULL'	'NULL'	'NULL'
8883235	*	'NULL'	*	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8883237	oke	'NULL'	'NULL'	'NULL'
8884655	..	'NULL'	..	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8884657	oke	'NULL'	'NULL'	'NULL'
8884960	hahahahah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8884962	oke	'NULL'	'NULL'	'NULL'
8885620	hahahahaha	'NULL'	hahahahaha	*hahahahaha	ET	'NULL'	'NULL'	'NULL'	8885622	oke	'NULL'	'NULL'	'NULL'
8885694	ish	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8885695	oke	'NULL'	'NULL'	'NULL'
8885714	eeu	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8885716	oki	'NULL'	'NULL'	'NULL'
8885864	emojiQsmilingFaceWithOpenMouthAndColdSweat	'NULL'	emojiQsmilingFaceWithOpenMouthAndColdSweat	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8885866	oke	'NULL'	'NULL'	'NULL'
8885971	easy	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8885973	oki	'NULL'	'NULL'	'NULL'
8886504	egal	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8886506	oke	'NULL'	'NULL'	'NULL'
8886974	emojiQfaceWithTearsOfJoy	'NULL'	emojiQfaceWithTearsOfJoy	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8886976	oke	'NULL'	'NULL'	'NULL'
8887323	bitte	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8887325	oke	'NULL'	'NULL'	'NULL'
8887669	ab	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8887671	oke	'NULL'	'NULL'	'NULL'
8887791	mediaQremoved	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8887793	oki	'NULL'	'NULL'	'NULL'
8888125	nah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8888127	oki	'NULL'	'NULL'	'NULL'
8889069	ned	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8889071	oki	'NULL'	'NULL'	'NULL'
8889078	mir	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8889080	oki	'NULL'	'NULL'	'NULL'
8889242	wit	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8889244	okee	'NULL'	'NULL'	'NULL'
8889354	hah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8889355	oke	'NULL'	'NULL'	'NULL'
8889826	tönt	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8889828	oke	'NULL'	'NULL'	'NULL'
8890839	emojiQfaceWithTearsOfJoy	'NULL'	emojiQfaceWithTearsOfJoy	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8890841	oke	'NULL'	'NULL'	'NULL'
8891271	stress	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8891273	okee	'NULL'	'NULL'	'NULL'
8891552	mache	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8891554	oke	'NULL'	'NULL'	'NULL'
8891609	ahahha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8891611	oke	'NULL'	'NULL'	'NULL'
8891616	jaja	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8891618	oki	'NULL'	'NULL'	'NULL'
8891839	mediaQremoved	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8891841	oke	'NULL'	'NULL'	'NULL'
8892599	shlah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8892601	oke	'NULL'	'NULL'	'NULL'
8892785	ahahaha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8892787	oki	'NULL'	'NULL'	'NULL'
8892837	dihaime	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8892839	oke	'NULL'	'NULL'	'NULL'
8893534	ok	'NULL'	_UNGLOSSED_	'NULL'	'NULL'	'NULL'	ok	NOM	8893536	oki	'NULL'	'NULL'	'NULL'
8893556	choche	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8893558	oke	'NULL'	'NULL'	'NULL'
8895057	huere	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8895059	oke	'NULL'	'NULL'	'NULL'
8895333	warti	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8895335	oke	'NULL'	'NULL'	'NULL'
8895351	weekenf	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8895353	oki	'NULL'	'NULL'	'NULL'
8895389	ned	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8895391	oke	'NULL'	'NULL'	'NULL'
8895828	fackkk	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8895830	oke	'NULL'	'NULL'	'NULL'
8896698	emojiQpensiveFace	'NULL'	emojiQpensiveFace	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8896700	oke	'NULL'	'NULL'	'NULL'
8896722	:\	'NULL'	:\	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8896724	oke	'NULL'	'NULL'	'NULL'
8896835	?	'NULL'	?	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8896837	oke	'NULL'	'NULL'	'NULL'
8896963	ahahhahaha	'NULL'	_UNGLOSSED_	'NULL'	'NULL'	'NULL'	_UNKNOWN_	NOM	8896965	oke	'NULL'	'NULL'	'NULL'
8897733	löshe	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8897735	oke	'NULL'	'NULL'	'NULL'
8898005	ahahahha	'NULL'	_UNGLOSSED_	'NULL'	'NULL'	'NULL'	_UNKNOWN_	NOM	8898007	oke	'NULL'	'NULL'	'NULL'
8898063	so	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8898064	oke	'NULL'	'NULL'	'NULL'
8898842	luegemer	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8898844	oke	'NULL'	'NULL'	'NULL'
8899374	dir	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8899376	oke	'NULL'	'NULL'	'NULL'
8899377	?	'NULL'	?	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8899379	oke	'NULL'	'NULL'	'NULL'
8899557	shriv	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8899559	oke	'NULL'	'NULL'	'NULL'
8899978	emojiQokHandSign	'NULL'	emojiQokHandSign	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8899980	oke	'NULL'	'NULL'	'NULL'
8901471	haha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8901473	oke	'NULL'	'NULL'	'NULL'
8904038	*	'NULL'	*	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8904040	oke	'NULL'	'NULL'	'NULL'
8904065	haha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8904066	oke	'NULL'	'NULL'	'NULL'
8904327	NNN	'NULL'	NNN	'NULL'	'NULL'	NUM	'NULL'	'NULL'	8904329	oke	'NULL'	'NULL'	'NULL'
8904981	ike	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8904983	oke	'NULL'	'NULL'	'NULL'
8906406	chash	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8906408	oki	'NULL'	'NULL'	'NULL'
8906676	mir	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8906678	oki	'NULL'	'NULL'	'NULL'
8907083	benutzt	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8907085	oke	'NULL'	'NULL'	'NULL'
8907617	setsh	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8907619	oke	'NULL'	'NULL'	'NULL'
8908533	ja	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8908534	oke	'NULL'	'NULL'	'NULL'
8908984	zemme	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8908986	oke	'NULL'	'NULL'	'NULL'
8908988	?	'NULL'	?	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8908990	oki	'NULL'	'NULL'	'NULL'
8909031	glueget	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8909033	oki	'NULL'	'NULL'	'NULL'
8909481	..	'NULL'	..	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8909483	oke	'NULL'	'NULL'	'NULL'
8910927	normal	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8910929	oke	'NULL'	'NULL'	'NULL'
8911189	mittag	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8911191	oke	'NULL'	'NULL'	'NULL'
8911321	emojiQfaceWithTearsOfJoy	'NULL'	emojiQfaceWithTearsOfJoy	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8911323	okee	'NULL'	'NULL'	'NULL'
8914168	bestande	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8914170	oke	'NULL'	'NULL'	'NULL'
8915182	hahahaha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8915183	oke	'NULL'	'NULL'	'NULL'
8915404	hahah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8915406	oke	'NULL'	'NULL'	'NULL'
8915503	tramhaltesstell	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8915505	oke	'NULL'	'NULL'	'NULL'
8916113	akku	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8916115	oki	'NULL'	'NULL'	'NULL'
8916148	emojiQfaceWithTearsOfJoy	'NULL'	emojiQfaceWithTearsOfJoy	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8916150	oke	'NULL'	'NULL'	'NULL'
8916219	hahah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8916220	oke	'NULL'	'NULL'	'NULL'
8916648	hahahah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8916650	oke	'NULL'	'NULL'	'NULL'
8916788	erst	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8916790	oke	'NULL'	'NULL'	'NULL'
8917002	bin	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8917004	oke	'NULL'	'NULL'	'NULL'
8917334	jaa	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8917336	okee	'NULL'	'NULL'	'NULL'
8917743	shaffe	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8917745	oke	'NULL'	'NULL'	'NULL'
8917938	shittt	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8917940	oke	'NULL'	'NULL'	'NULL'
8917940	oke	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8917941	oke	'NULL'	'NULL'	'NULL'
8917941	oke	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8917942	oke	'NULL'	'NULL'	'NULL'
8919166	..	'NULL'	..	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8919168	oke	'NULL'	'NULL'	'NULL'
8919173	schribe	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8919175	oke	'NULL'	'NULL'	'NULL'
8919605	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8919607	oki	'NULL'	'NULL'	'NULL'
8919614	pause	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8919616	oki	'NULL'	'NULL'	'NULL'
8920411	der	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8920413	oki	'NULL'	'NULL'	'NULL'
8920812	iiih	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8920814	oke	'NULL'	'NULL'	'NULL'
8921628	emojiQgrinningFaceWithSmilingEyes	'NULL'	emojiQgrinningFaceWithSmilingEyes	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8921630	oki	'NULL'	'NULL'	'NULL'
8923587	lueg	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8923588	oke	'NULL'	'NULL'	'NULL'
8923833	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8923835	oki	'NULL'	'NULL'	'NULL'
8923916	meini	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8923918	oke	'NULL'	'NULL'	'NULL'
8924112	nöd	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8924114	oki	'NULL'	'NULL'	'NULL'
8925088	mache	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8925089	oke	'NULL'	'NULL'	'NULL'
8925581	hahah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8925582	oke	'NULL'	'NULL'	'NULL'
8926413	phone	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8926415	oki	'NULL'	'NULL'	'NULL'
8926706	ja	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8926707	oke	'NULL'	'NULL'	'NULL'
8926774	sege	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8926776	oke	'NULL'	'NULL'	'NULL'
8927345	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8927346	oke	'NULL'	'NULL'	'NULL'
8927450	ole	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8927452	oke	'NULL'	'NULL'	'NULL'
8927591	ja	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8927593	oki	'NULL'	'NULL'	'NULL'
8928076	!	'NULL'	!	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8928078	oke	'NULL'	'NULL'	'NULL'
8928078	oke	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8928079	oke	'NULL'	'NULL'	'NULL'
8928207	mediaQremoved	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8928209	oke	'NULL'	'NULL'	'NULL'
8928354	sterbe	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8928356	oke	'NULL'	'NULL'	'NULL'
8928804	chash	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8928806	oki	'NULL'	'NULL'	'NULL'
8929104	hei	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8929106	oke	'NULL'	'NULL'	'NULL'
8929106	oke	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8929107	oke	'NULL'	'NULL'	'NULL'
8929882	sie	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8929884	oke	'NULL'	'NULL'	'NULL'
8930016	chumme	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8930018	oki	'NULL'	'NULL'	'NULL'
8930495	recharchiere	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8930497	oke	'NULL'	'NULL'	'NULL'
8930934	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8930936	oki	'NULL'	'NULL'	'NULL'
8931257	?	'NULL'	?	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8931259	oki	'NULL'	'NULL'	'NULL'
8932049	us	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8932051	oke	'NULL'	'NULL'	'NULL'
8932198	hahahaha	'NULL'	hahahaha	*hahahaha	ET	'NULL'	'NULL'	'NULL'	8932200	okee	'NULL'	'NULL'	'NULL'
8932906	ne	'NULL'	ne	ne	ADV	'NULL'	'NULL'	'NULL'	8932908	oke	'NULL'	'NULL'	'NULL'
8933008	gsi	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8933009	oke	'NULL'	'NULL'	'NULL'
8933551	gahahah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8933553	oke	'NULL'	'NULL'	'NULL'
8933654	biletautomat	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8933656	oki	'NULL'	'NULL'	'NULL'
8933665	jo	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8933667	oki	'NULL'	'NULL'	'NULL'
