
296. vopackig her redactedQ2tokens22characters redactedQ3tokens16characters redactedQ13tokens60characters [emojiQfaceWithStuckOutTongueAndTightlyClosedEyes]/emojiQfaceWithStuckOutTongueAndTightlyClosedEyes/EMOJI [oke] Äh chönt viellicht doch das 

297. emojiQfaceWithStuckOutTongueAndTightlyClosedEyes/emojiQfaceWithStuckOutTongueAndTightlyClosedEyes/EMOJI Nei ,/,/PUN im moment [ush] [oke] redactedQ2tokens8characters redactedQ3tokens16characters Mol luege obis 

298. reis und allrs ,/,/PUN den [ish] [oke] redactedQ7tokens34characters Jo ,/,/PUN wir übernachtet 

299. text sho fertig ?/?/PUN redactedQ9tokens47characters [Ah] [oke] ,/,/PUN han denkt du hegshes 

300. wie hesh sie aglockt redactedQ33tokens183characters [Ah] [oke] ,/,/PUN I wünsh dir schomol 

301. de shuhe gsi redactedQ8tokens38characters redactedQ1tokens1characters [Ah] [oke] ^^/^^/EMO I weiss jetzt nöd 

302. codebuoch bitrag vobesseret ?/?/PUN redactedQ11tokens52characters [Ah] [oke] ^^/^^/EMO I musses mol aöuege 

303. Bis am 4i/true ,/,/PUN ish [da] [oke] ?/?/PUN redactedQ2tokens9characters Danke ^^/^^/EMO Wie 

304. Wo treffemo üs ?/?/PUN redactedQ3tokens18characters [Hb] [oke] ^^/^^/EMO redactedQ2tokens22characters redactedQ6tokens33characters Da wör 

305. nöd chli frühe ?/?/PUN redactedQ10tokens54characters [Ah] [oke] ,/,/PUN den frogi d' mele 

306. redactedQ3tokens13characters Danke ^^/^^/EMO Bi mir [ish] [oke] gsi ,/,/PUN Bi dir ?/?/PUN 

307. ?/?/PUN redactedQ1tokens4characters redactedQ12tokens62characters redactedQ4tokens20characters Ju [emojiQflushedFace]/emojiQflushedFace/EMOJI [okey] .../.../PUN Pa dobro um so 

308. na luege gad ebbe tv [haha] [oke] Easy Haha Wie viel isch 

309. Haha Und wegem platz haha [jaa] [okee] ^^/^^/EMO Ebbe aber yolo hahhaha 

310. vanja wetti trotzdem ned ^^/^^/EMO [haha] [oke] :p/:p/EMO und nei ich bin 

311. bin ned mit em fufu [zeme] [oke] wer seit das ?/?/PUN hani 

312. ganz nöch bi mir hahaha [haaha] [okee] mediaQremoved mediaQremoved mediaQremoved aber pssst 

313. aber gell psst ^^/^^/EMO emojiQfaceWithTearsOfJoy/emojiQfaceWithTearsOfJoy/EMOJI [emojiQfaceWithTearsOfJoy]/emojiQfaceWithTearsOfJoy/EMOJI [okee] ich warte hahahaa/hahahaa/*hahahaa/ET geil emojiQsmilingFaceWithHeartShapedEyes/emojiQsmilingFaceWithHeartShapedEyes/EMOJI 

314. neiii die schwuchtle heisst sonam/sonam/PNM [emojiQfaceWithTearsOfJoy]/emojiQfaceWithTearsOfJoy/EMOJI [oke] de svenu/svenu/PNM isch en koleg 

315. isch en koleg vo mir [^^]/^^/EMO [oke] catia/catia/PNM und chipz/chipz/PNM wennd das 

316. kayal gsi isch ned ^^/^^/EMO [haha] [oke] ^^/^^/EMO emojiQsmilingFaceWithOpenMouthAndSmilingEyes/emojiQsmilingFaceWithOpenMouthAndSmilingEyes/EMOJI emojiQfaceWithStuckOutTongueAndWinkingEye/emojiQfaceWithStuckOutTongueAndWinkingEye/EMOJI sorri haha 

317. fahrt de zug in lugano [Ah] [oki] :)/:)/EMO Set jetzt kei beleidigung 

318. sry emojiQfaceWithTearsOfJoy/emojiQfaceWithTearsOfJoy/EMOJI emojiQfaceWithTearsOfJoy/emojiQfaceWithTearsOfJoy/EMOJI emojiQfaceWithTearsOfJoy/emojiQfaceWithTearsOfJoy/EMOJI Hahah [Sho] [okee] xD/xD/EMO mediaQremoved ahw krass :))/:))/EMO 

319. ././PUN koleg voll easy mer [hengets] [oke] :)/:)/EMO samuuuu :D/:D/EMO Hey gg/_UNGLOSSED_/_UNKNOWN_/NOM 

320. bryan/bryan/PNM du au ;)/;)/EMO ahso [sho] [oke] ://://EMO danke samushi emojiQsmilingFaceWithOpenMouthAndSmilingEyes/emojiQsmilingFaceWithOpenMouthAndSmilingEyes/EMOJI lol/_SMILEY/*_SMILEY/I 

321. wartet uf öpert ^ haha [Hahaha] [okey] emojiQfaceWithStuckOutTongueAndWinkingEye/emojiQfaceWithStuckOutTongueAndWinkingEye/EMOJI Guete mooooorgeeee Ufstaaaaaa Haaaaaalllllloooooooo 

322. mer bide catia/catia/PNM genau glich [Hahahahah] [okey] schad So ech gang go 

323. schlafe aber ben mer ned [secher] [okee] jaa easy ^^/^^/EMO seisch es 

324. morn ond träum süess emojiQfaceThrowingAKiss/emojiQfaceThrowingAKiss/EMOJI [hehe] [okee] mercii guet nacht schlaf du 

325. offe Jo und mir doch [glich] [okay] und wa würdsch du wölle 

326. wil da veraltet seg emojiQexpressionlessFace/emojiQexpressionlessFace/EMOJI [haha] [okay] aber hesch dini au scho 

327. und denn söti scho do [si] [okay] easy sus alles okay ?/?/PUN 

328. do si okay easy sus [alles] [okay] ?/?/PUN Jo ok/_UNGLOSSED_/ok/NOM emojiQgrinningFaceWithSmilingEyes/emojiQgrinningFaceWithSmilingEyes/EMOJI Adventsrätsel 

329. teuer wils uf inet usgleit [isch] [okay] zeig mol es föteli vomne 

330. sust wuereds mi ned cho [lo] [okay] wenn chasch goh ?/?/PUN Er 

331. ihre geh het scho lang [ueberschritte] [okay] und de vom opa fahrt 

332. zrug ok/_UNGLOSSED_/ok/NOM NNN/NNN/NUM k km [isch] [okay] ?/?/PUN Jo schwer zum sege 

333. stockt denn chönt nockewelle kaputt [si] [okay] Müsste fascht uf de autobahn 

334. verhange hen und do nogholt [hend] [okay] aber nehme tüends nur 64/64/NUM 

335. ,/,/PUN stärke schwäche und so [sache] [okay] mediaQremoved Hoi ,/,/PUN chasch dem 

336. gsi bi bim ne andre [gsi] [okay] magsch nüm do ane cho 

337. ?/?/PUN Jo dezent scho ?/?/PUN [Jo] [okay] hesch mol wegemne laptop glueged 

338. ned ?/?/PUN passwort ?/?/PUN NNNN/NNNN/NUM [priis] [okay] ?/?/PUN Ok jo isch guet 

339. gern wils ned so bitter [isch] [okay] Sie hets mer sogar gratis 

340. au nöd Do stot aber [eis] [okay] ././PUN bi mir amel zwei 

341. wenn isch de erst kurs [?]/?/PUN [okay] ././PUN und wenn ischs probeschaffe 

342. glaub s isch wieder bizli [besser] [okay] hesch du ihri direkt nummer 

343. aktualität im bezug zu hüt [etc.]/true [okay] und wieviel siite ?/?/PUN NNNN/NNNN/NUM 

344. eigentlich alles usm internet vorallem [wikipedia] [okay] da isch demfall erlaubtv ?/?/PUN 

345. detailfroge hesch denn ischs internet [gäbiger] [okay] und wie duesch d quelle 

346. wits wär Öv isch ca./true [Glich] [okay] het er gantwortet ?/?/PUN Nei 

347. laufziit vom inserat fertig isch [.]/./PUN [okay] jo wenns englisch chönd ,/,/PUN 

348. vilicht handlet er ././PUN Han [gfrogt] [okay] isch de ab mfk ?/?/PUN 

349. gschriebe hends nüm zrugggschriebe ?/?/PUN [Nei] [okay] .../.../PUN Also dasi e-rechnig han 

350. daher uf di ilöse zum [umgoh] [okay] i ha aber kei ziit 

351. und i werd über witers [informiert] [okay] und gohts jetzt ?/?/PUN Nein 

352. du gschriebe hesch ././PUN Sorry [scho] [okay] ././PUN vöt klappts jo morn 

353. backe ok cool und sus [alles] [okay] ?/?/PUN Jooo mara/mara/PNM macht gad 

354. und zwor es ladekabel fürs [iPad] [okay] sie frogt scho lang ok/_UNGLOSSED_/ok/NOM 

355. isch sie chli fitter gsi [.]/./PUN [okay] sie het sogar scho stöckli 

356. i biz besser vora chum [...]/.../PUN [okay] jo viellicht hani de samschtig 

357. mathe oder dütsch odr franz [)]/)/PUN [okay] wohi gosch du morn ?/?/PUN 

358. ././PUN chasch scho ,/,/PUN wennd [willsch] [okay] aber suw goht go esse 

359. gfallr gfalle wem ?/?/PUN de [mama] [okay] hmm schaffe mir da ?/?/PUN 

360. ?/?/PUN die weiss meh nei [scho] [okay] i cha sus öppis anders 

361. so ,/,/PUN jetzt nei e [anderi] [okay] aer mir chönd jo glich 

362. gad um hünd gange emojiQsmilingFaceWithSmilingEyes/emojiQsmilingFaceWithSmilingEyes/EMOJI [hehe] [okay] :)/:)/EMO mediaQremoved mediaQremoved mediaQremoved mediaQremoved 

363. d mama isch nonig do [.]/./PUN [okay] chasch de mama sege i 

364. ufe 19.04/19.04/NUM zgoh ../../PUN redactedQ6tokens29characters [Ah] [oke] Isch guet wennmer ebe wie 

365. gha frd Prüefig ?/?/PUN redactedQ50tokens285characters [Ah] [okay] Hm nei parkiere macht mer 

366. )/)/PUN redactedQ16tokens83characters redactedQ12tokens62characters redactedQ1tokens5characters redactedQ4tokens18characters [Oh] [okay] redactedQ13tokens62characters redactedQ6tokens30characters I glaub bi 

367. überhaupt ?/?/PUN xD/xD/EMO redactedQ5tokens19characters redactedQ4tokens18characters [Ah] [oke] xD/xD/EMO Oder besser gseit :/:/PUN 

368. vo deheime us ?/?/PUN redactedQ19tokens95characters [Ah] [okay] .../.../PUN So ade Bahnhöf ?/?/PUN 

369. Lissabon eich buechet ?/?/PUN redactedQ10tokens46characters [Ah] [oke] :)/:)/EMO Wär aues ?/?/PUN :)/:)/EMO 

370. emojiQgrinningFaceWithSmilingEyes/emojiQgrinningFaceWithSmilingEyes/EMOJI emojiQgrinningFaceWithSmilingEyes/emojiQgrinningFaceWithSmilingEyes/EMOJI redactedQ2tokens10characters mediaQremoved Immer [no] [oke] fr di ?/?/PUN :S/:S/EMO redactedQ5tokens20characters 

371. der Kreditchartezahlig derzue ../../PUN isch [das] [oke] fr di wenn mer das 

372. looove it emojiQfaceWithStuckOutTongueAndWinkingEye/emojiQfaceWithStuckOutTongueAndWinkingEye/EMOJI redactedQ8tokens40characters redactedQ10tokens32characters [Ah] [oke] redactedQ17tokens87characters Ah scho ?/?/PUN :D/:D/EMO 

373. Grund ender hei hahhaaha redactedQ7tokens32characters [Hahah] [oke] :))/:))/EMO redactedQ23tokens129characters jaaa das mache 

374. ?/?/PUN emojiQgrinningFaceWithSmilingEyes/emojiQgrinningFaceWithSmilingEyes/EMOJI redactedQ6tokens23characters redactedQ8tokens37characters redactedQ8tokens30characters [Ah] [oke] :)/:)/EMO jo de göh mer 

375. redactedQ18tokens86characters Waaah emojiQsleepyFace/emojiQsleepyFace/EMOJI redactedQ6tokens28characters redactedQ1tokens11characters [Ah] [okee] :)/:)/EMO Jo dr Ketut/Ketut/PNM und 

376. Paillette bstöut gha ?/?/PUN redactedQ19tokens101characters [Ah] [oke] emojiQsmilingFaceWithSmilingEyes/emojiQsmilingFaceWithSmilingEyes/EMOJI Sorry wägem Mittwuch :(/:(/EMO 

377. ?/?/PUN redactedQ2tokens7characters Ouh ://://EMO redactedQ10tokens50characters [Ah] [oke] redactedQ5tokens33characters redactedQ5tokens22characters Aha de geits 

378. mini Gschwindigkeit gachtet .../.../PUN redactedQ63tokens313characters [Ah] [oke] 60.-/60.-/NUM wär jo vou easy 

379. Göhtr ender hei ?/?/PUN redactedQ5tokens24characters [Ah] [oke] Wär hets gmerkt ?/?/PUN redactedQ8tokens38characters 

380. hüt Nami ^^/^^/EMO redactedQ19tokens107characters redactedQ5tokens30characters [Ah] [oke] ,/,/PUN das verstoni natürlech emojiQwhiteSmilingFace/emojiQwhiteSmilingFace/EMOJI 

381. dirs de verzöut ?/?/PUN redactedQ13tokens58characters [Ah] [oke] ../../PUN Sie isch au komisch 

382. "/"/PUN mir "/"/PUN redactedQ6tokens24characters redactedQ4tokens22characters [Ah] [oke] ../../PUN I bi jo nid 

383. mi Guetschin ha :)/:)/EMO redactedQ27tokens134characters [Ah] [okay] :)/:)/EMO i sett eifach im 

384. grund ah ?/?/PUN redactedQ3tokens19characters redactedQ73tokens364characters [Oh] [okay] ..../..../PUN mega schad emojiQperseveringFace/emojiQperseveringFace/EMOJI I 

385. tibits (/(/PUN im nöie )/)/PUN [redactedQ7tokens25characters] [oki] !/!/PUN :)/:)/EMO emojiQtwoWomenHoldingHands/emojiQtwoWomenHoldingHands/EMOJI redactedQ1tokens1characters emojiQherb/emojiQherb/EMOJI 

386. eim hahah omg ha zu [shias] [oke] wieso ?/?/PUN hahaha/hahaha/*hahaha/ET hahaha/hahaha/*hahaha/ET ka 

387. aber muss lerne emojiQsmilingFaceWithOpenMouthAndColdSweat/emojiQsmilingFaceWithOpenMouthAndColdSweat/EMOJI sho [ole] [oke] ole ?/?/PUN ahhahaha aha oke 

388. ole oke ole ?/?/PUN ahhahaha [aha] [oke] ?/?/PUN hahaha/hahaha/*hahaha/ET ok nei shisst 

389. shrib der wend mich mush [rette] [oke] ?/?/PUN lug ufs handy haha 

390. oke ?/?/PUN lug ufs handy [haha] [oke] haga uf eusi art eaaasy 

391. javlt weri cho awww *_*/*_*/EMO [wers] [oke] weni no en kolleg mitnimm 

392. und karim chunnt au ich [weiss] [okee] bish ahpisst nö wieso ?/?/PUN 

393. alter ihre gats so shlecht [ah] [oke] seg ihre en gruess vo 

394. mir ?/?/PUN ja nüt wieso [?]/?/PUN [oke] guet hei choo ?/?/PUN bin 

395. ah bevor mer zu dir [chömet] [oki] ha new festnetz ne NNNNNNNNNN/NNNNNNNNNN/*n/NC/NUM 

396. täg echt ?/?/PUN jop oh [ja] [oke] aber de vorwand het mer 

397. stume er ish stroh blöd [ja] [oke] hesh au recht aber mit 

398. seg din dad ish ned [dehei] [oke] zspat bifutz weg egojbt krassi 

399. ahaha/ahaha/*ahahahhaha/NC s s s ss [ss] [oke] oke oke mediaQremoved haha challo 

400. s s s ss ss [oke] [oke] oke mediaQremoved haha challo peace 

401. s s ss ss oke [oke] [oke] mediaQremoved haha challo peace es 

402. au wider weg neh nope [hmmm] [oke] aber es ish geil *_*/*_*/EMO 

403. uf germany -.-/-.-/EMO samstig ?/?/PUN [ahh] [oke] :)/:)/EMO chashshribe ?/?/PUN oder bish 

404. gats tupfglich wie mir mit [bleri] [oke] und du wotsh das ich 

405. aber spes au mal alter [ish] [oke] ?/?/PUN wenn ich het !/!/PUN 

406. aber ich chan ned lang [blibe] [okay] wo bish chume grad han 

407. mit ?/?/PUN jaaü ja hahaha/hahaha/*hahaha/ET [ah] [oke] den verkneif ich mer mini 

408. chash überall es biz lerne [ahahhaha] [oki] :)/:)/EMO mach au also kärtli 

409. mush es biz uf mich [warte] [oki] emojiQheavyBlackHeart/emojiQheavyBlackHeart/EMOJI emojiQheavyBlackHeart/emojiQheavyBlackHeart/EMOJI aso ich penn 

410. viertelvor bus uffe du stigsh [ih] [oke] mir fahret den zemme flugi 

411. am wucheend go kaufe also [aahahahahah] [okee] ich han hüt genau eini 

412. ?/?/PUN ?/?/PUN ?/?/PUN am bhf [hahahaha]/hahahaha/*hahahaha/ET [oke] gömmer doch mitem zug ?/?/PUN 

413. ihstige hahahah mitti mitti hine [vorne] [oke] emojiQyellowHeart/emojiQyellowHeart/EMOJI emojiQyellowHeart/emojiQyellowHeart/EMOJI emojiQyellowHeart/emojiQyellowHeart/EMOJI mediaQremoved mediaQremoved 

414. stimmt ish genau s' gliche [:D]/:D/EMO [oke] hesh recht emojiQwhiteSmilingFace/emojiQwhiteSmilingFace/EMOJI emojiQokHandSign/emojiQokHandSign/EMOJI voll 

415. GO ANNE GO ANNE GO [ANNE] [oke] ich shaffs sho :)/:)/EMO danke 

416. weg wennd am rauchr bish [ok]/_UNGLOSSED_/ok/NOM [oke] emojiQvictoryHand/emojiQvictoryHand/EMOJI wo bish ?/?/PUN chills 

417. cöbi hei cho -.-/-.-/EMO ach [:(]/:(/EMO [oke] ../../PUN sorry/_UNGLOSSED_/sorry/INT bro/_UNGLOSSED_/_UNKNOWN_/VER:impe :///:///EMO/:///EMO morn 

418. bro/_UNGLOSSED_/_UNKNOWN_/VER:impe :///:///EMO/:///EMO morn man :D/:D/EMO [sho] [oke] bro/_UNGLOSSED_/_UNKNOWN_/VER:impe wotsh morn mit mir 

419. ka sorry oari ?/?/PUN pari/pari/pari/NC [*]/*/-/PONCT/PUN [oke] ja egal denn ned hallo 

420. ahne g '/'/PUN hört muss [luege] [oki] emojiQheavyBlackHeart/emojiQheavyBlackHeart/EMOJI bald tattoooo du ich 

421. easy ich seg am admiren [besheid] [oki] aber weiss ned obi bis 

422. und sie het en lappe [emojiQsmirkingFace]/emojiQsmirkingFace/EMOJI [oke] chunsh nacher :D/:D/EMO ?/?/PUN mediaQremoved 

423. sich blunts g '/'/PUN hollt [:3]/:3/EMO [oke] was blunts eine aber egal 

424. nacher chum erst mal ussem [wc] [oke] haha muss shisse man xD/xD/EMO 

425. dir weiss mer nie !/!/PUN [ahahaha] [oke] stimmt bi ez den da 

426. metzger ,/,/PUN coop defsh ussueche [ahahhaha] [oke] wo bish ez genau haha 

427. z' viel wie hesh chönne [hahaha]/hahaha/*hahaha/ET [oke] ich sett lieber nüt sege 

428. mediaQremoved emojiQsmilingFaceWithHeartShapedEyes/emojiQsmilingFaceWithHeartShapedEyes/EMOJI emojiQsmilingFaceWithHeartShapedEyes/emojiQsmilingFaceWithHeartShapedEyes/EMOJI emojiQsmilingFaceWithHeartShapedEyes/emojiQsmilingFaceWithHeartShapedEyes/EMOJI emojiQsmilingFaceWithHeartShapedEyes/emojiQsmilingFaceWithHeartShapedEyes/EMOJI [ja] [oke] mir chömet ned zemme haha 

429. nie hani netz gha omgggff [brooo] [oke] ich gib uf ahhahahahaha zum 

430. meh graucht als die emojiQfaceWithTearsOfJoy/emojiQfaceWithTearsOfJoy/EMOJI [haha] [oke] demfall hahahahah bro/_UNGLOSSED_/_UNKNOWN_/VER:impe ich shwör 

431. es ish so geil man [hahaha] [oke] oke überlegemer hali nöd kauf 

432. ish so geil man hahaha [oke] [oke] überlegemer hali nöd kauf au 

433. cho KARIM !/!/PUN ja ??/??/PUN [wart] [oki] eugi/eugi/PNM het dope hahahahaha/hahahahaha/*hahahahaha/ET ebe 

434. ../../PUN früener ish das standard [xi] [oke] wart ich han vlt epis 

435. wo ich es glese han [ahh] [oke] :)/:)/EMO mein gott ich gang 

436. JAHR wtf wenn nöd lebenslänglich [WTF] [oke] wtf shlimmer als bi dir 

437. uf lahn der en sheiss [amerke] [oke] haha merci/_UNGLOSSED_/merce/NOM bro/_UNGLOSSED_/_UNKNOWN_/ADJ en sheiss 

438. er mit jd ish oder [so] [oke] ?/?/PUN abef ned d' wahrheit 

439. er so ja stimmt sho [sorry] [oke] die ganz gschicht macht i 

440. luege sheiss whatsapp leck eier ["]/"/PUN [oke] emojiQwhiteSmilingFace/emojiQwhiteSmilingFace/EMOJI "/"/PUN omg hesh das 

441. emojiQwhiteSmilingFace/emojiQwhiteSmilingFace/EMOJI "/"/PUN omg hesh das [ghört] [oke] ?/?/PUN ich gib der grad 

442. oke ?/?/PUN ich gib der [grad] [oke] sheiss whattssaapp ich ghör nüd 

443. -/-/PUN hardbrugg null netzt netz [*]/*/PUN [oke] hengs haha easy leb bro 

444. ja guet wie du willsh [..]/../PUN [oke] eig bin ned ich s' 

445. sie eus uswis cha zeige [hahahahah] [oke] bro muss mich paratmache fuck 

446. x-tra no go ganz eifach [hahahahaha]/hahahahaha/*hahahahaha/ET [oke] demfall halli tiptop mediaQremoved ha 

447. DIN bday DIN tag :)/:)/EMO [ish] [oke] weni de 16.06/16.06/NUM zug nimm 

448. in winti ja voll ahahhha [eeu] [oki] freu mich am 25/25/NUM glaubs/_UNGLOSSED_/_UNKNOWN_/NOM 

449. lüge nie :/:/PUN o hahahahahahahhahahhahahahahahaha [emojiQsmilingFaceWithOpenMouthAndColdSweat]/emojiQsmilingFaceWithOpenMouthAndColdSweat/EMOJI [oke] vlt es bizeli aber ned 

450. ich hilf der träge jaaa [easy] [oki] emojiQsmilingFaceWithOpenMouthAndSmilingEyes/emojiQsmilingFaceWithOpenMouthAndSmilingEyes/EMOJI bro/_UNGLOSSED_/_UNKNOWN_/VER:impe haare locke hä 

451. ich han ihm gseit aah [egal] [oke] sorry immer no sheisse bi 

452. sho iwie use wie immer [emojiQfaceWithTearsOfJoy]/emojiQfaceWithTearsOfJoy/EMOJI [oke] sheisse anne blerian fangt a 

453. nüt am zuffi ganze plan [bitte] [oke] zuffi muss erst mal abisse 

454. den haltet mich das davo [ab] [oke] nei wie ich das jetzt 

455. shick de verlauf am zuffi [mediaQremoved] [oki] ?/?/PUN :P/:P/EMO hueeere ahahahhaha/ahahahhaha/*ahahahhaha/NC ich 

456. aber den chum ich eifach [nah] [oki] und den wenn gömmer zu 

457. muss nochli henge das gat [ned] [oki] ?/?/PUN :(/:(/EMO chumm zerstmal zu 

458. ?/?/PUN :(/:(/EMO chumm zerstmal zu [mir] [oki] ?/?/PUN :(/:(/EMO muss luege muss 

459. vom 12er/true immerr no z' [wit] [okee] ../../PUN ja gömmer winti ?/?/PUN 

460. bequem i mim bett hahahahah [hah] [oke] broo hesh no day bild 

461. zrug chunt hahahahahhaha wie das [tönt] [oke] emojiQheavyBlackHeart/emojiQheavyBlackHeart/EMOJI de loan/loan/PNM shenkt mer 

462. sind mit dir allei sho [emojiQfaceWithTearsOfJoy]/emojiQfaceWithTearsOfJoy/EMOJI [oke] de jd chunnt aso mach 

463. hald nacher kei bock uf [stress] [okee] mediaQremoved voll sie hend shluss 

464. also grad muss schnell epis [mache] [oke] haha bro/_UNGLOSSED_/_UNKNOWN_/VER:impe wersh debi wenn 

465. du wetsh icj finds sheisse [ahahha] [oke] ja chunsh mit jaja oki 

466. ahahha oke ja chunsh mit [jaja] [oki] geil :D/:D/EMO brp bro/_UNGLOSSED_/_UNKNOWN_/VER:impe chunnsh 

467. no ufrume please mediaQremoved die [mediaQremoved] [oke] ?/?/PUN aicha ich xe us 

468. sheiss idee us de kopf [shlah] [oke] aber shindy ish det HAHAHAHAHHA 

469. si lauft ned so viel [ahahaha] [oki] das gfühl wennd ah silvester 

470. aber bin am 8ii/true wieder [dihaime] [oke] bro chumme das shirt ned 

471. id shishabar wet ahahah emojiQthumbsUpSign/emojiQthumbsUpSign/EMOJI [ok]/_UNGLOSSED_/ok/NOM [oki] */*/PUN negeeer neger ich muss 

472. bro/_UNGLOSSED_/_UNKNOWN_/VER:impe ich bi ez am [choche] [oke] trozdem muss ich es langsam 

473. das ish pam/pam/PNM ??!!!?/??!!!?/PUN neeeeeeei [huere] [oke] ich glaub doch ka hahahaha 

474. de shaz wenis ned shaffe [warti] [oke] ?/?/PUN ja gahn susht sho 

475. shaffs no bby xemr eus [weekenf] [oki] muss ja morn shaffe -.-/-.-/EMO 

476. es ?/?/PUN bro/_UNGLOSSED_/_UNKNOWN_/VER:impe ich cheks [ned] [oke] einersits sho aber anderersits ka 

477. sho am shaff e shaffe [fackkk] [oke] los gester bini so zum 

478. platz jaaa wennnn ??/??/PUN ka [emojiQpensiveFace]/emojiQpensiveFace/EMOJI [oke] weish was morn ,/,/PUN ?/?/PUN 

479. hüt 0/NUM du kennsh papi [:\]/:\/EMO [oke] babe wenn bish fertig mit 

480. den essemer zemme ish gut [?]/?/PUN [oke] ja am 12ii/true vor mim 

481. :(/:(/EMO aber ich lueg yolo [ahahhahaha]/_UNGLOSSED_/_UNKNOWN_/NOM [oke] also am 12ii/true emojiQgrinningFaceWithSmilingEyes/emojiQgrinningFaceWithSmilingEyes/EMOJI danke 

482. denn chani ihn bi mir [löshe] [oke] emojiQokHandSign/emojiQokHandSign/EMOJI neger lug insta ahahahha 

483. zeichne 5er/true chans mer erlaube [ahahahha]/_UNGLOSSED_/_UNKNOWN_/NOM [oke] ey wart ich gahn ez 

484. mich am verrisse ich eif [so] [oke] ey wart ich gahn ez 

485. chumm zu mir ?/?/PUN den [luegemer] [oke] ?/?/PUN voll easy bro/_UNGLOSSED_/_UNKNOWN_/VER:impe stopp 

486. bin erst am 3/3/NUM bi [dir] [oke] ?/?/PUN oke am 3/3/NUM bi 

487. am 3/3/NUM bi dir oke [?]/?/PUN [oke] am 3/3/NUM bi mir den 

488. ned ez bis ich dir [shriv] [oke] ?/?/PUN wieso set ich überhaupt 

489. euses nexte kostüm fürd streetparade [emojiQokHandSign]/emojiQokHandSign/EMOJI [oke] ignorier ??/??/PUN sorry emojiQsmilingFaceWithOpenMouthAndColdSweat/emojiQsmilingFaceWithOpenMouthAndColdSweat/EMOJI hahaha/hahaha/*hahaha/ET 

490. ich paffiz glaub eh nöd [haha] [oke] bro/_UNGLOSSED_/_UNKNOWN_/VER:impe de/de/de/P furki/furki/*furki/NC wie hetr 

491. los das lued hahahahha lied [*]/*/PUN [oke] haha nacher so en spasst 

492. bzw rappt du verschricksh ahhahahaha [haha] [oke] nacher wm ?/?/PUN S11/true hängerei 

493. also mit abzüg und allem [NNN]/NNN/NUM [oke] öppe den mush dich jetzt 

494. sho at home bro ah [ike] [oke] hahahaa/hahahaa/*hahahaa/ET shaz chash usse :-(/:-(/EMO 

495. zu eu cho ?/?/PUN ja [chash] [oki] ich bi eif anderst chrank 

496. am 5/5/NUM uus 6i/true bi [mir] [oki] ;**/;**/EMO emojiQheavyBlackHeart/emojiQheavyBlackHeart/EMOJI morge my löööve 

497. han sit jahre kein kayal [benutzt] [oke] sit jahre sit 2/2/NUM wuche 

498. probiert der sege was mache [setsh] [oke] haha das mush aber nur 

499. ish beides guet haha aha [ja] [oke] demfall hahahaha aber ich bruch 

500. so blibt hengemer ez eif [zemme] [oke] ?/?/PUN oki aber bby mannnnn 

501. hengemer ez eif zemme oke [?]/?/PUN [oki] aber bby mannnnn aicha :(((((/:(((((/EMO 

502. dir bi mir dehei film [glueget] [oki] :-)/:-)/EMO bin eh gli da 

503. gaht am 8ii/true epe jaaaaa [..]/../PUN [oke] ish das gut ?/?/PUN den 

504. shribsh so häää ich leb [normal] [oke] du baby ich wet dich 

505. phone ?/?/PUN pls emojiQdisappointedFace/emojiQdisappointedFace/EMOJI am [mittag] [oke] süsse emojiQheavyBlackHeart/emojiQheavyBlackHeart/EMOJI mediaQremoved hahahahahahahaha hahahhahahaha/hahahhahahaha/*hahahhahahaha/ET 

506. ja mini sind sjo verbie [emojiQfaceWithTearsOfJoy]/emojiQfaceWithTearsOfJoy/EMOJI [okee] haha shaad ../../PUN ;P/;P/EMO boah 

507. jaaaa und er het autoprüefig [bestande] [oke] JETZT shokt mich nüt meh 

508. -/-/PUN 2/2/NUM h z' spat [hahahaha] [oke] stimmt egal hüt gits tonys 

509. letzt mal au gseit hahahah [hahah] [oke] mediaQremoved hahahhahaha/hahahhahaha/*hahahhahaha/ET Hahahahahahaha murbach ihre 

510. warte glattbrugg bhf bi de [tramhaltesstell] [oke] danke shaz !!!!/!!!!/PUN emojiQperseveringFace/emojiQperseveringFace/EMOJI emojiQperseveringFace/emojiQperseveringFace/EMOJI 

511. der weni dehei bin kei [akku] [oki] jöö bby dis bild emojiQgrinningFaceWithSmilingEyes/emojiQgrinningFaceWithSmilingEyes/EMOJI 

512. mediaQremoved du bish en möngi [emojiQfaceWithTearsOfJoy]/emojiQfaceWithTearsOfJoy/EMOJI [oke] ?/?/PUN hahap brother from another 

